Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-15 00:00:00+02:00,35.636515013805216,35.636515013805216,33.62287902832031,33.62287902832031,2469060,0.0,0.0
2020-04-16 00:00:00+02:00,34.10380299687942,34.84767261956964,33.564066265839465,34.13840103149414,2335152,0.0,0.0
2020-04-17 00:00:00+02:00,35.4981204011315,36.69523020537185,35.42200315028295,35.920223236083984,3906817,0.0,0.0
2020-04-20 00:00:00+02:00,36.273127583072664,36.50147933695704,34.605477163501426,35.54655838012695,2159543,0.0,0.0
2020-04-21 00:00:00+02:00,34.88226895656761,34.930706730603056,33.60212326049805,33.60212326049805,1857083,0.0,0.0
2020-04-22 00:00:00+02:00,33.84431263717588,34.103801847532374,33.543304202884485,33.916969299316406,1533538,0.0,0.0
2020-04-23 00:00:00+02:00,34.12801958913188,35.10369888172935,33.678237250416885,34.78539276123047,1688589,0.0,0.0
2020-04-24 00:00:00+02:00,34.179917302016406,34.577801264841185,33.56752131966733,33.67131805419922,1669671,0.0,0.0
2020-04-27 00:00:00+02:00,34.633160385309324,35.42892837524414,34.15224057980481,35.42892837524414,1828072,0.0,0.0
2020-04-28 00:00:00+02:00,35.44968485434305,36.84054846790177,35.35280930706248,36.404605865478516,2126371,0.0,0.0
2020-04-29 00:00:00+02:00,36.60527950204974,38.868023124687504,36.39768601917072,38.522037506103516,2842964,0.0,0.0
2020-04-30 00:00:00+02:00,39.08945834731366,39.622273904268916,37.193455899099455,37.40104675292969,2625725,0.0,0.0
2020-05-04 00:00:00+02:00,36.190090401964916,36.34924344875971,35.29744699025201,35.68495178222656,2623809,0.0,0.0
2020-05-05 00:00:00+02:00,36.43920736697159,37.394128469011136,36.25929599627532,37.027381896972656,1947394,0.0,0.0
2020-05-06 00:00:00+02:00,36.28697154478963,36.328490770233515,34.61932093120915,35.027584075927734,3079088,0.0,0.0
2020-05-07 00:00:00+02:00,35.200575404962194,35.36664966007472,33.93772739397672,34.15916061401367,2708186,0.0,0.0
2020-05-08 00:00:00+02:00,34.39097270749686,35.58116149902344,34.30793689405568,35.58116149902344,2197345,0.0,0.0
2020-05-11 00:00:00+02:00,36.00325924823516,36.349244834367454,35.31128807597057,35.54655838012695,2401288,0.0,0.0
2020-05-12 00:00:00+02:00,35.32513433279009,35.671119982748195,35.110624919199125,35.193660736083984,1539118,0.0,0.0
2020-05-13 00:00:00+02:00,34.59856084223005,35.055261739761065,33.58136230877706,33.719757080078125,2671455,0.0,0.0
2020-05-14 00:00:00+02:00,33.14196234601935,33.37377207432981,31.671523483670924,32.578006744384766,4025076,0.0,0.0
2020-05-15 00:00:00+02:00,33.1041675858075,34.357449118194545,33.1041675858075,34.09071731567383,3502835,2.1664999,0.0
2020-05-18 00:00:00+02:00,34.80687495536404,36.779971466544524,34.752066176891475,36.72150802612305,2765408,0.0,0.0
2020-05-19 00:00:00+02:00,37.41574944207259,37.49613528609719,35.84092452210374,36.575355529785156,2315191,0.0,0.0
2020-05-20 00:00:00+02:00,36.531500377897714,37.28419890823855,35.709377222362036,37.15996551513672,1641527,0.0,0.0
2020-05-21 00:00:00+02:00,36.83112715550875,37.349977666794544,36.323237842847384,36.589969635009766,1347915,0.0,0.0
2020-05-22 00:00:00+02:00,35.99073292534558,37.174589755737664,35.614383575303904,36.5972785949707,1369506,0.0,0.0
2020-05-25 00:00:00+02:00,37.094199159331154,37.11612434124046,35.86649769232084,36.750736236572266,1796645,0.0,0.0
2020-05-26 00:00:00+02:00,37.079589798200566,37.905364990234375,36.61189063577142,37.905364990234375,2720565,0.0,0.0
2020-05-27 00:00:00+02:00,38.0003666710338,40.78462530953767,37.83959499690315,39.74692153930664,4266200,0.0,0.0
2020-05-28 00:00:00+02:00,40.37538429542824,40.46307665723617,38.89190952921355,39.4619140625,2340231,0.0,0.0
2020-05-29 00:00:00+02:00,38.541146175366094,39.09653497838169,38.20498693354266,38.43883514404297,3477078,0.0,0.0
2020-06-02 00:00:00+02:00,39.90769058784618,40.96000736131885,39.62999483835155,40.448463439941406,2911717,0.0,0.0
2020-06-03 00:00:00+02:00,41.01847214226268,42.53117877331371,40.79193049871328,42.37040710449219,2928586,0.0,0.0
2020-06-04 00:00:00+02:00,41.79308866737179,42.69194303288846,41.09154420467926,42.43617248535156,2655148,0.0,0.0
2020-06-05 00:00:00+02:00,43.006180246018204,44.08773152525889,42.88194962435777,43.48118591308594,4307916,0.0,0.0
2020-06-08 00:00:00+02:00,43.28387594921271,45.17658650432786,43.22541530016731,44.343502044677734,2789528,0.0,0.0
2020-06-09 00:00:00+02:00,44.54081672039952,44.96466553125104,42.385026045052726,43.41542053222656,2856264,0.0,0.0
2020-06-10 00:00:00+02:00,43.824655387625654,44.241197653562764,42.582335126194636,43.03541564941406,2191842,0.0,0.0
2020-06-11 00:00:00+02:00,41.80770528363118,41.93924522123267,40.58731038083842,40.64577102661133,3214148,0.0,0.0
2020-06-12 00:00:00+02:00,40.19999765720137,42.15117156671119,39.9807653540752,41.033084869384766,2348746,0.0,0.0
2020-06-15 00:00:00+02:00,39.54230763013145,41.069630270095374,39.352304223379505,40.88693618774414,1887970,0.0,0.0
2020-06-16 00:00:00+02:00,42.28271630863397,42.43617865948368,40.92347197210158,41.70540237426758,2628679,0.0,0.0
2020-06-17 00:00:00+02:00,41.65424531648631,42.35578983171835,41.28885719967503,41.84424591064453,1759639,0.0,0.0
2020-06-18 00:00:00+02:00,41.85155849439466,42.53118066762257,41.2669380194917,41.73463439941406,2039514,0.0,0.0
2020-06-19 00:00:00+02:00,41.99770818731914,42.37040281458249,41.32539264842793,41.60308837890625,3912795,0.0,0.0
2020-06-22 00:00:00+02:00,41.076934043502,42.50194834751698,40.96731927407948,41.917327880859375,1442690,0.0,0.0
2020-06-23 00:00:00+02:00,42.35578911990908,43.554261676878774,42.03424858608724,42.68463897705078,2185453,0.0,0.0
2020-06-24 00:00:00+02:00,42.58964082652201,43.06464652493853,41.05501174926758,41.05501174926758,1797898,0.0,0.0
2020-06-25 00:00:00+02:00,40.791931661784666,41.95386605664648,40.44115938246472,41.712711334228516,1722272,0.0,0.0
2020-06-26 00:00:00+02:00,42.24617828090069,42.28271653782149,40.55077751302488,40.755393981933594,1953166,0.0,0.0
2020-06-29 00:00:00+02:00,40.58731487593101,41.53732347339747,40.44115906377687,41.44232177734375,1859116,0.0,0.0
2020-06-30 00:00:00+02:00,41.50809303238748,41.74194122396338,40.71885608274139,41.522708892822266,2049620,0.0,0.0
2020-07-01 00:00:00+02:00,40.930780384512175,41.69809774931281,40.66039392714181,41.06962966918945,1618381,0.0,0.0
2020-07-02 00:00:00+02:00,41.61039472107435,43.02810229560345,41.391162424425595,42.348480224609375,2018441,0.0,0.0
2020-07-03 00:00:00+02:00,42.53848389012399,42.786947921063266,41.661551852238894,41.84424591064453,903202,0.0,0.0
2020-07-06 00:00:00+02:00,43.07925771342339,43.612724006954814,42.18770985392951,42.72117614746094,1512797,0.0,0.0
2020-07-07 00:00:00+02:00,42.61156707431858,43.32041818998441,42.20963787899887,42.86003112792969,1505768,0.0,0.0
2020-07-08 00:00:00+02:00,42.58233319545699,43.25464601957711,42.282715039022555,42.39963912963867,1362427,0.0,0.0
2020-07-09 00:00:00+02:00,42.8307939130424,43.10848965209183,41.85886022021436,41.97578430175781,1231470,0.0,0.0
2020-07-10 00:00:00+02:00,41.83693876614527,42.89656484701797,41.52270476724461,42.88925552368164,1532862,0.0,0.0
2020-07-13 00:00:00+02:00,43.55426307749557,43.795420576384636,42.611563840294146,42.969642639160156,1073725,0.0,0.0
2020-07-14 00:00:00+02:00,42.32655679616954,42.757714872097274,41.90270804345704,42.333866119384766,1371809,0.0,0.0
2020-07-15 00:00:00+02:00,42.62617883573838,43.19618340310091,42.421559595700735,42.83079528808594,1465863,0.0,0.0
2020-07-16 00:00:00+02:00,42.50925216129468,43.1815677456612,42.487329766352225,42.94771957397461,999456,0.0,0.0
2020-07-17 00:00:00+02:00,43.81003312839808,44.35080594764929,43.48118328550751,43.649261474609375,1858811,0.0,0.0
2020-07-20 00:00:00+02:00,43.54695871010011,43.612728686918565,42.83079828901595,43.18887710571289,1314311,0.0,0.0
2020-07-21 00:00:00+02:00,43.84657214764196,45.103508107935156,43.70041634961182,44.44580841064453,2151595,0.0,0.0
2020-07-22 00:00:00+02:00,44.36542864764808,44.62850856253062,43.53965343311056,43.802730560302734,1255270,0.0,0.0
2020-07-23 00:00:00+02:00,44.43119259863951,45.60043619641607,44.358116093392844,44.68696594238281,2012658,0.0,0.0
2020-07-24 00:00:00+02:00,44.28504007757234,44.46042760590909,43.78080546360075,44.007347106933594,1595443,0.0,0.0
2020-07-27 00:00:00+02:00,43.91964995791691,44.277731534346906,43.61272528185412,43.66387939453125,931048,0.0,0.0
2020-07-28 00:00:00+02:00,43.82465379511251,44.23388672210813,43.45926566018628,43.70042037963867,1163934,0.0,0.0
2020-07-29 00:00:00+02:00,43.744265163634836,43.853879924492915,42.24617446372064,42.596946716308594,1780245,0.0,0.0
2020-07-30 00:00:00+02:00,42.38502223236275,42.52386871541756,40.59461987363009,41.0403938293457,2283364,0.0,0.0
2020-07-31 00:00:00+02:00,41.01116208072631,41.2377037201999,39.95884529170313,39.97346115112305,1926062,0.0,0.0
2020-08-03 00:00:00+02:00,39.97346383715708,41.36924644711331,39.76884457921882,41.076934814453125,1812786,0.0,0.0
2020-08-04 00:00:00+02:00,41.72001687347391,42.48733139038086,41.625015178941744,42.48733139038086,1873398,0.0,0.0
2020-08-05 00:00:00+02:00,41.288857189983815,41.603091193382966,40.426541011496376,41.018470764160156,3067112,0.0,0.0
2020-08-06 00:00:00+02:00,40.90885722269088,41.09155129895568,40.01000270199091,40.360774993896484,2453738,0.0,0.0
2020-08-07 00:00:00+02:00,40.30961806162628,40.48500558918081,39.681150037116964,40.1196174621582,1984567,0.0,0.0
2020-08-10 00:00:00+02:00,40.4850044817963,40.55077445436898,39.62999483835155,40.448463439941406,1367342,0.0,0.0
2020-08-11 00:00:00+02:00,41.150013245918416,43.06464631503584,41.07693394545423,42.77964401245117,3142904,0.0,0.0
2020-08-12 00:00:00+02:00,42.713873037785305,43.649265760347475,42.618871343246894,43.02079772949219,1663294,0.0,0.0
2020-08-13 00:00:00+02:00,42.655407728499675,43.261953336978344,42.50194538937499,42.589637756347656,1025918,0.0,0.0
2020-08-14 00:00:00+02:00,42.509254396927844,42.64079434888072,41.77117158891692,42.54579544067383,1131446,0.0,0.0
2020-08-17 00:00:00+02:00,42.5677153733681,42.88194937510517,42.14386382211715,42.29732894897461,829378,0.0,0.0
2020-08-18 00:00:00+02:00,42.07079072819966,42.58964122426364,41.756556700963095,42.06348419189453,1148139,0.0,0.0
2020-08-19 00:00:00+02:00,42.03425215352767,42.567718505859375,41.8223263623069,42.567718505859375,1224278,0.0,0.0
2020-08-20 00:00:00+02:00,41.983094708441826,42.24617459562673,41.64693831379004,41.939247131347656,1021586,0.0,0.0
2020-08-21 00:00:00+02:00,42.2461723039517,42.37040291744444,40.996542907610504,41.51539611816406,1395089,0.0,0.0
2020-08-24 00:00:00+02:00,41.94655978007746,42.68464259968975,41.82963568624709,42.567718505859375,1591298,0.0,0.0
2020-08-25 00:00:00+02:00,42.7138683149206,43.07194708231926,42.180402037589,42.348480224609375,1268883,0.0,0.0
2020-08-26 00:00:00+02:00,42.80156694801496,43.44465086175087,42.39233122333023,43.422725677490234,1463492,0.0,0.0
2020-08-27 00:00:00+02:00,43.481187557532486,44.562736089986934,43.335031747700214,43.554264068603516,1836847,0.0,0.0
2020-08-28 00:00:00+02:00,43.897729436988456,44.24119516907265,43.37156964106206,43.56157302856445,1090761,0.0,0.0
2020-08-31 00:00:00+02:00,43.70042245210642,45.14005266405027,43.70042245210642,43.95619583129883,2133443,0.0,0.0
2020-09-01 00:00:00+02:00,44.76734920325024,44.862350890690124,43.583492528753965,43.94157409667969,1566399,0.0,0.0
2020-09-02 00:00:00+02:00,44.36542087616772,44.716193105336295,43.92695628662947,44.13157272338867,1404861,0.0,0.0
2020-09-03 00:00:00+02:00,44.504277422135424,45.198512671321524,43.9854241347221,44.43119812011719,1727583,0.0,0.0
2020-09-04 00:00:00+02:00,44.38735275714553,45.31543618550282,44.29965759584869,44.85504913330078,1634908,0.0,0.0
2020-09-07 00:00:00+02:00,45.22774197011024,45.83428759977362,45.11081788083286,45.73197937011719,1268510,0.0,0.0
2020-09-08 00:00:00+02:00,45.84890050915237,46.41890505924018,45.527357193562324,46.16313171386719,1534636,0.0,0.0
2020-09-09 00:00:00+02:00,46.119287781720594,46.762371637149535,45.76851552994754,46.57967758178711,1374055,0.0,0.0
2020-09-10 00:00:00+02:00,46.55044586388351,47.13506628350525,46.50659828702811,46.57967758178711,1185784,0.0,0.0
2020-09-11 00:00:00+02:00,46.367758154901544,47.15699513249169,45.768521794310196,46.99622344970703,1435601,0.0,0.0
2020-09-14 00:00:00+02:00,47.34699871243687,47.44199762744269,46.55775894423491,46.85737991333008,1017966,0.0,0.0
2020-09-15 00:00:00+02:00,47.06199203358187,47.50045667240492,46.645449790392924,47.0035285949707,1084823,0.0,0.0
2020-09-16 00:00:00+02:00,47.069298922003874,47.39083666696901,46.718523883865444,47.28852844238281,1175318,0.0,0.0
2020-09-17 00:00:00+02:00,46.34583179747336,47.47122797312216,46.309293539861976,47.361610412597656,1064841,0.0,0.0
2020-09-18 00:00:00+02:00,47.33968273345035,47.376223774674884,46.57967758178711,46.57967758178711,3248812,0.0,0.0
2020-09-21 00:00:00+02:00,46.177752238813724,46.33121737662118,43.86849930006136,44.20465850830078,2508068,0.0,0.0
2020-09-22 00:00:00+02:00,44.25581184395798,44.9135088132915,44.04388605695141,44.27042770385742,1335710,0.0,0.0
2020-09-23 00:00:00+02:00,44.796586458548866,45.69544096953642,44.28504249299676,44.54812240600586,1432762,0.0,0.0
2020-09-24 00:00:00+02:00,43.846577454082095,44.81851125907227,43.72234682272021,44.314273834228516,1589221,0.0,0.0
2020-09-25 00:00:00+02:00,44.248504011411164,44.29965812893808,42.9550296374657,43.15964889526367,1428136,0.0,0.0
2020-09-28 00:00:00+02:00,43.824655705831326,45.11082077026367,43.722347469621866,45.11082077026367,1666530,0.0,0.0
2020-09-29 00:00:00+02:00,44.73081820555953,45.35928629139004,44.38004590391492,45.30813217163086,1409149,0.0,0.0
2020-09-30 00:00:00+02:00,44.94274160482014,45.81967370586689,44.72350927648103,45.30082321166992,1485337,0.0,0.0
2020-10-01 00:00:00+02:00,46.119289474976895,46.119289474976895,45.300820857456614,45.79043960571289,1376243,0.0,0.0
2020-10-02 00:00:00+02:00,45.454284861368045,45.77582541879127,45.110819120066004,45.57120895385742,891578,0.0,0.0
2020-10-05 00:00:00+02:00,46.22159472877103,47.04736982904154,46.082748254102796,46.79159927368164,1224129,0.0,0.0
2020-10-06 00:00:00+02:00,46.76236962658361,47.93160762786522,46.630829689363075,47.39083480834961,1654516,0.0,0.0
2020-10-07 00:00:00+02:00,47.50046015440066,48.05585171115874,46.93776484881607,48.04123306274414,1467108,0.0,0.0
2020-10-08 00:00:00+02:00,48.158158913519884,48.530856384751,47.70507560387851,48.02661895751953,1309221,0.0,0.0
2020-10-09 00:00:00+02:00,48.0631536971979,48.421238090271956,46.988917244117445,47.28122329711914,1254025,0.0,0.0
2020-10-12 00:00:00+02:00,47.30314882549493,47.82930303894786,47.069300649944644,47.56622314453125,1019626,0.0,0.0
2020-10-13 00:00:00+02:00,47.27392067576139,47.4566147509339,46.54314158738098,46.95237731933594,1122504,0.0,0.0
2020-10-14 00:00:00+02:00,47.04006985790751,47.17160980770755,46.69660412368629,46.82814407348633,964688,0.0,0.0
2020-10-15 00:00:00+02:00,45.812357923191655,45.812357923191655,44.570040641850646,45.43235397338867,1977291,0.0,0.0
2020-10-16 00:00:00+02:00,46.25082795131128,46.455444402259374,45.5638965156597,46.12659454345703,1515264,0.0,0.0
2020-10-19 00:00:00+02:00,46.185060627028854,46.71121764358357,45.89274900518383,46.49198532104492,1035903,0.0,0.0
2020-10-20 00:00:00+02:00,46.40429286515263,46.974297460254256,45.607746624148696,46.82083511352539,1491163,0.0,0.0
2020-10-21 00:00:00+02:00,47.2885296126017,47.47853299526941,46.44813861292563,46.63083267211914,1553620,0.0,0.0
2020-10-22 00:00:00+02:00,46.382369141980774,46.988914763157496,45.3519747484878,46.7769889831543,1218032,0.0,0.0
2020-10-23 00:00:00+02:00,46.76967904630301,47.25199403765051,46.4992926198698,46.71852493286133,974170,0.0,0.0
2020-10-26 00:00:00+01:00,45.93659697320145,46.8573766384161,45.878133533262,46.19236755371094,1118941,0.0,0.0
2020-10-27 00:00:00+01:00,46.206979416987565,46.25082699314952,44.82581282632091,44.920814514160156,1839591,0.0,0.0
2020-10-28 00:00:00+01:00,43.64926226072883,43.81734045285776,41.836937612224276,42.42886734008789,3729376,0.0,0.0
2020-10-29 00:00:00+01:00,42.28271680599974,43.08656961411694,42.07810033579325,42.626182556152344,1788596,0.0,0.0
2020-10-30 00:00:00+01:00,41.94655767472361,43.020796861719425,41.92463249169379,42.88195037841797,1564460,0.0,0.0
2020-11-02 00:00:00+01:00,43.115796259883666,43.96349654941785,42.48002173965553,43.61272430419922,1548483,0.0,0.0
2020-11-03 00:00:00+01:00,44.13888363351313,45.395816802978516,44.13888363351313,45.395816802978516,1655547,0.0,0.0
2020-11-04 00:00:00+01:00,44.007344683351235,46.24351812343002,43.78810958808152,45.68812942504883,1934346,0.0,0.0
2020-11-05 00:00:00+01:00,46.221600156261864,47.34699630737305,45.951213710604605,47.34699630737305,2058301,0.0,0.0
2020-11-06 00:00:00+01:00,47.16430166869071,47.36891813454586,46.13390722783546,46.4627571105957,1771124,0.0,0.0
2020-11-09 00:00:00+01:00,47.29583789578775,50.467404017444835,47.171607276359914,49.422393798828125,4097264,0.0,0.0
2020-11-10 00:00:00+01:00,49.517406416519236,50.81818741115594,49.239707838755656,50.78895568847656,3193087,0.0,0.0
2020-11-11 00:00:00+01:00,50.78894833769433,51.797417534960594,50.160480329499634,51.40279769897461,2169822,0.0,0.0
2020-11-12 00:00:00+01:00,50.7231855911943,51.79011831871852,50.496641147239075,51.6658821105957,1975554,0.0,0.0
2020-11-13 00:00:00+01:00,51.43202662994854,51.96549570580783,51.27126055026456,51.695106506347656,1693385,0.0,0.0
2020-11-16 00:00:00+01:00,52.06780689812971,53.828980305884045,51.994730389489085,53.19320297241211,2219047,0.0,0.0
2020-11-17 00:00:00+01:00,53.083586758160344,53.40513009473035,52.630503472573544,53.2370491027832,1234159,0.0,0.0
2020-11-18 00:00:00+01:00,52.864348657474316,54.077439849192686,52.688963927177944,53.98244094848633,1311194,0.0,0.0
2020-11-19 00:00:00+01:00,53.500132040148195,54.15052249851854,53.37590140773604,54.07744598388672,1721623,0.0,0.0
2020-11-20 00:00:00+01:00,54.07744375469506,54.42821881600103,53.63166978582187,54.18706130981445,1692504,0.0,0.0
