time,price,qty
2025-06-17 17:45:55.104000+02:00,1.15320000,235.50000000
2025-06-17 17:45:56.990000+02:00,1.15320000,2642.10000000
2025-06-17 17:45:58.437000+02:00,1.15310000,57.60000000
2025-06-17 17:45:58.679000+02:00,1.15310000,25.00000000
2025-06-17 17:46:00.048000+02:00,1.15310000,433.40000000
2025-06-17 17:46:01.550000+02:00,1.15310000,48.80000000
2025-06-17 17:46:03.592000+02:00,1.15310000,22.40000000
2025-06-17 17:46:11.013000+02:00,1.15310000,101.60000000
2025-06-17 17:46:11.255000+02:00,1.15310000,25.50000000
2025-06-17 17:46:12.995000+02:00,1.15310000,2594.00000000
2025-06-17 17:46:18.990000+02:00,1.15320000,2065.30000000
2025-06-17 17:46:26.990000+02:00,1.15320000,1976.20000000
2025-06-17 17:46:29.857000+02:00,1.15310000,500.00000000
2025-06-17 17:46:30.409000+02:00,1.15320000,42.80000000
2025-06-17 17:46:30.888000+02:00,1.15320000,11.60000000
2025-06-17 17:46:31.029000+02:00,1.15320000,39.80000000
2025-06-17 17:46:36.728000+02:00,1.15310000,433.90000000
2025-06-17 17:46:45.249000+02:00,1.15320000,2718.70000000
2025-06-17 17:46:45.249000+02:00,1.15320000,2704.80000000
2025-06-17 17:46:47.996000+02:00,1.15310000,1153.10000000
2025-06-17 17:46:49.818000+02:00,1.15310000,433.70000000
2025-06-17 17:46:53.999000+02:00,1.15320000,791.20000000
2025-06-17 17:46:53.999000+02:00,1.15320000,1380.90000000
2025-06-17 17:46:55.846000+02:00,1.15320000,6.20000000
2025-06-17 17:46:57.113000+02:00,1.15310000,389.10000000
2025-06-17 17:46:57.255000+02:00,1.15320000,99.10000000
2025-06-17 17:46:58.401000+02:00,1.15320000,4187.90000000
2025-06-17 17:46:58.401000+02:00,1.15320000,768.30000000
2025-06-17 17:47:00.988000+02:00,1.15310000,433.50000000
2025-06-17 17:47:02.430000+02:00,1.15320000,346.80000000
2025-06-17 17:47:02.870000+02:00,1.15310000,12.90000000
2025-06-17 17:47:04.825000+02:00,1.15320000,260.10000000
2025-06-17 17:47:12.874000+02:00,1.15320000,688.70000000
2025-06-17 17:47:12.991000+02:00,1.15310000,1614.20000000
2025-06-17 17:47:22.389000+02:00,1.15310000,500.00000000
2025-06-17 17:47:22.631000+02:00,1.15320000,346.80000000
2025-06-17 17:47:26.506000+02:00,1.15320000,4958.20000000
2025-06-17 17:47:26.930000+02:00,1.15320000,11.60000000
2025-06-17 17:47:26.991000+02:00,1.15320000,2122.40000000
2025-06-17 17:47:29.010000+02:00,1.15310000,8.40000000
2025-06-17 17:47:29.010000+02:00,1.15310000,4.50000000
2025-06-17 17:47:29.011000+02:00,1.15310000,253.80000000
2025-06-17 17:47:29.011000+02:00,1.15310000,253.40000000
2025-06-17 17:47:29.011000+02:00,1.15310000,253.80000000
2025-06-17 17:47:29.011000+02:00,1.15310000,151.70000000
2025-06-17 17:47:29.015000+02:00,1.15310000,355.90000000
2025-06-17 17:47:29.083000+02:00,1.15300000,1100.00000000
2025-06-17 17:47:29.421000+02:00,1.15310000,3623.80000000
2025-06-17 17:47:29.545000+02:00,1.15310000,487.60000000
2025-06-17 17:47:30.206000+02:00,1.15310000,500.00000000
2025-06-17 17:47:33.991000+02:00,1.15310000,965.50000000
2025-06-17 17:47:34.977000+02:00,1.15310000,276.80000000
2025-06-17 17:47:35.051000+02:00,1.15310000,40.00000000
2025-06-17 17:47:35.853000+02:00,1.15300000,432.80000000
2025-06-17 17:47:37.956000+02:00,1.15300000,432.70000000
2025-06-17 17:47:39.021000+02:00,1.15300000,432.70000000
2025-06-17 17:47:39.874000+02:00,1.15300000,432.70000000
2025-06-17 17:47:41.481000+02:00,1.15300000,432.60000000
2025-06-17 17:47:42.776000+02:00,1.15310000,3620.40000000
2025-06-17 17:47:42.991000+02:00,1.15300000,1989.20000000
2025-06-17 17:47:44.146000+02:00,1.15300000,118.80000000
2025-06-17 17:47:45.424000+02:00,1.15310000,3621.50000000
2025-06-17 17:47:45.906000+02:00,1.15300000,473.30000000
2025-06-17 17:47:46.957000+02:00,1.15300000,432.50000000
2025-06-17 17:47:53.990000+02:00,1.15310000,304.90000000
2025-06-17 17:47:55.530000+02:00,1.15300000,119.00000000
2025-06-17 17:47:57.729000+02:00,1.15310000,337.30000000
2025-06-17 17:47:58.276000+02:00,1.15310000,1038.00000000
2025-06-17 17:47:58.276000+02:00,1.15310000,2582.40000000
2025-06-17 17:47:58.291000+02:00,1.15310000,2690.60000000
2025-06-17 17:47:58.650000+02:00,1.15300000,199.00000000
2025-06-17 17:48:02.482000+02:00,1.15300000,499.00000000
2025-06-17 17:48:02.944000+02:00,1.15300000,21.00000000
2025-06-17 17:48:03.570000+02:00,1.15310000,486.60000000
2025-06-17 17:48:03.570000+02:00,1.15310000,425.80000000
2025-06-17 17:48:07.977000+02:00,1.15320000,86.70000000
2025-06-17 17:48:09.159000+02:00,1.15310000,17.30000000
2025-06-17 17:48:09.948000+02:00,1.15320000,500.00000000
2025-06-17 17:48:12.803000+02:00,1.15320000,432.60000000
2025-06-17 17:48:12.991000+02:00,1.15320000,260.30000000
2025-06-17 17:48:16.357000+02:00,1.15320000,100.00000000
2025-06-17 17:48:16.990000+02:00,1.15330000,1341.20000000
2025-06-17 17:48:17.075000+02:00,1.15320000,1372.30000000
2025-06-17 17:48:19.594000+02:00,1.15320000,7.00000000
2025-06-17 17:48:20.008000+02:00,1.15320000,432.40000000
2025-06-17 17:48:20.194000+02:00,1.15320000,432.40000000
2025-06-17 17:48:20.439000+02:00,1.15320000,432.40000000
2025-06-17 17:48:21.317000+02:00,1.15320000,432.40000000
2025-06-17 17:48:22.721000+02:00,1.15320000,432.40000000
2025-06-17 17:48:23.591000+02:00,1.15320000,432.30000000
2025-06-17 17:48:26.991000+02:00,1.15330000,394.20000000
2025-06-17 17:48:26.991000+02:00,1.15330000,1557.60000000
2025-06-17 17:48:30.547000+02:00,1.15330000,140.60000000
2025-06-17 17:48:46.529000+02:00,1.15330000,26.50000000
2025-06-17 17:48:49.507000+02:00,1.15320000,10.00000000
2025-06-17 17:48:50.400000+02:00,1.15330000,547.00000000
2025-06-17 17:48:51.380000+02:00,1.15320000,254.80000000
2025-06-17 17:48:53.217000+02:00,1.15320000,2518.80000000
2025-06-17 17:48:54.546000+02:00,1.15310000,7.40000000
2025-06-17 17:48:58.552000+02:00,1.15310000,2999.00000000
2025-06-17 17:48:59.890000+02:00,1.15320000,312.50000000
2025-06-17 17:49:00.204000+02:00,1.15320000,2137.90000000
2025-06-17 17:49:00.306000+02:00,1.15320000,86.70000000
2025-06-17 17:49:00.436000+02:00,1.15320000,330.70000000
2025-06-17 17:49:01.206000+02:00,1.15310000,92.40000000
2025-06-17 17:49:02.845000+02:00,1.15310000,74.50000000
2025-06-17 17:49:03.931000+02:00,1.15310000,88.50000000
2025-06-17 17:49:04.592000+02:00,1.15310000,39.10000000
2025-06-17 17:49:05.291000+02:00,1.15310000,5000.00000000
2025-06-17 17:49:05.294000+02:00,1.15310000,311.90000000
2025-06-17 17:49:05.294000+02:00,1.15310000,311.90000000
2025-06-17 17:49:05.294000+02:00,1.15310000,311.90000000
2025-06-17 17:49:05.294000+02:00,1.15310000,311.90000000
2025-06-17 17:49:05.294000+02:00,1.15310000,311.90000000
2025-06-17 17:49:05.295000+02:00,1.15310000,425.50000000
2025-06-17 17:49:05.295000+02:00,1.15310000,425.50000000
2025-06-17 17:49:05.295000+02:00,1.15310000,425.50000000
2025-06-17 17:49:05.295000+02:00,1.15310000,425.50000000
2025-06-17 17:49:05.296000+02:00,1.15310000,425.50000000
2025-06-17 17:49:05.297000+02:00,1.15310000,393.50000000
2025-06-17 17:49:05.297000+02:00,1.15310000,337.20000000
2025-06-17 17:49:05.302000+02:00,1.15310000,449.50000000
